,CD_GEOCODM,NM_AGSN,CodAGSN,Estimated_Population,DPO_EmAGSN,Pop_EmAGSN,AbsoluteDifference,ProportionalDifference
692,3548708,VILA ESMERALDA - NÚCLEO 04,35487080027.0,1488.0,265,935,553.0,0.5914438502673797
693,3548708,VILA FERREIRA - NÚCLEO 03,35487080028.0,1070.535400390625,466,1524,-453.464599609375,-0.297548949874918
694,3548708,JARDIM BELITA NAZARETH - NÚCLEO 05,35487080029.0,1515.7178955078125,547,1914,-398.2821044921875,-0.20808887382036964
695,3548708,SONIA MARIA - BURACO QUENTE - NÚCLEO 09,35487080061.0,412.0000305175781,150,475,-62.999969482421875,-0.13263151469983553
696,3548708,PARQUE HAWAÍ,35487080080.0,1225.041259765625,618,2252,-1026.958740234375,-0.4560207549886212
697,3548708,VILA GALILÉIA,35487080075.0,748.0,307,974,-226.0,-0.23203285420944558
698,3548708,TRANSMISSÃO DA MERCEDES - NÚCLEO 22,35487080063.0,720.0,275,926,-206.0,-0.2224622030237581
699,3548708,NAVAL II,35487080073.0,,124,469,,
700,3548708,MOREIRA BERNARDES,35487080082.0,398.0,160,553,-155.0,-0.28028933092224234
701,3548708,JD. INDUSTRIAL (GLEBAS 1/2),35487080010.0,511.8607482910156,265,954,-442.1392517089844,-0.46345833512472157
702,3548708,DO TICO,35487080084.0,435.3247375488281,254,907,-471.6752624511719,-0.5200388781159557
703,3548708,VILA PELÉ - NÚCLEO 31,35487080057.0,1025.61376953125,177,603,422.61376953125,0.7008520224398839
704,3550308,JARDIM JARAGUÁ I,35503081115.0,681.4613037109375,237,891,-209.5386962890625,-0.23517249864092313
705,3550308,JARDIM JARAGUÁ II,35503081121.0,373.836181640625,78,248,125.836181640625,0.5074039582283266
706,3550308,JARDIM JARAGUÁ I,35503081116.0,1193.0,374,1193,0.0,0.0
707,3550308,MORRO DOCE II,35503081117.0,1019.0,310,1019,0.0,0.0
708,3550308,FAIÇAL MURAD,35503081118.0,,136,498,,
709,3550308,MORRO DOCE I,35503081119.0,437.9999694824219,120,438,-3.0517578125e-05,-6.967483590182648e-08
710,3550308,MORRO DOCE III,35503081122.0,,57,202,,
711,3550308,VILA SULINA,35503081120.0,699.0,200,699,0.0,0.0
712,3550308,VILA CÉSAR I,35503080029.0,1064.0,279,1064,0.0,0.0
713,3550308,COHAB,35503080567.0,1586.0,393,1586,0.0,0.0
714,3550308,SÃO JOSÉ (VILA MATILDE),35503080738.0,614.0,170,614,0.0,0.0
715,3550308,ESPERANTINÓPOLIS,35503080067.0,2846.0,742,2846,0.0,0.0
716,3550308,ITAQUERA C/ COHAB,35503080037.0,879.9998779296875,237,880,-0.0001220703125,-1.3871626420454545e-07
717,3550308,ÁGUA BRANCA,35503080080.0,986.9999389648438,265,987,-6.103515625e-05,-6.183906408308004e-08
718,3550308,NELSON CRUZ,35503080726.0,56.773040771484375,496,1898,-1841.2269592285156,-0.9700879658738227
719,3550308,DO MOINHO,35503080845.0,1656.0,532,1656,0.0,0.0
720,3550308,OURO VELHO,35503080125.0,1266.6070556640625,410,1525,-258.3929443359375,-0.16943799628586065
721,3550308,PARQUE BELÉM,35503080207.0,1784.0,443,1784,0.0,0.0
722,3550308,BARREIRO,35503080005.0,992.0,252,992,0.0,0.0
723,3550308,REAL GRANDEZA,35503080100.0,998.0,284,998,0.0,0.0
724,3550308,ITAMBÉ DO MATO DENTRO,35503080688.0,1876.0,511,1876,0.0,0.0
725,3550308,MIRANGABA,35503080042.0,1050.0,283,1050,0.0,0.0
726,3550308,VIRAJUBA,35503080073.0,403.9999694824219,105,404,-3.0517578125e-05,-7.553855971534654e-08
727,3550308,CARLOS MATTIS,35503080253.0,505.16864013671875,56,199,306.16864013671875,1.5385358800840139
728,3550308,JARDIM NOVA ESPERANÇA,35503080169.0,661.0000610351562,174,661,6.103515625e-05,9.233760400907716e-08
729,3550308,PÓ,35503080148.0,1977.0001220703125,544,1977,0.0001220703125,6.17452263530602e-08
730,3550308,JARDIM ICARAÍ,35503080266.0,2950.5751953125,895,3326,-375.4248046875,-0.11287576809606134
731,3550308,JARDIM GUARANI,35503081310.0,455.0,130,455,0.0,0.0
732,3550308,VILA TERESINHA II,35503080689.0,759.6425170898438,281,1015,-255.35748291015625,-0.25158372700508
733,3550308,VILA TERESINHA I,35503080707.0,1037.0,306,1037,0.0,0.0
734,3550308,CANTÍDIO SAMPAIO,35503080690.0,753.4390869140625,188,724,29.4390869140625,0.040661722256992404
735,3550308,ELISA MARIA,35503080973.0,3298.7607421875,965,3456,-157.2392578125,-0.04549747043185764
736,3550308,MANOEL AQUILINO DOS SANTOS II,35503080143.0,1007.0,414,1438,-431.0,-0.2997218358831711
737,3550308,AGENOR A. MEIRA,35503080302.0,1235.0,352,1235,0.0,0.0
738,3550308,JÚLIO PINHEIRO,35503080312.0,785.3333740234375,237,822,-36.6666259765625,-0.04460660094472323
739,3550308,JARDIM ALMANARA,35503080691.0,,51,186,,
740,3550308,AMADEO MENOCHI,35503080278.0,667.0,191,667,0.0,0.0
741,3550308,ROMULO NALDI,35503080988.0,4156.51953125,1091,3902,254.51953125,0.06522796802921578
742,3550308,ARISTEU VALENTE,35503080693.0,821.17333984375,135,707,114.17333984375,0.16148987248055163
743,3550308,PENHA BRASIL,35503080321.0,855.0,215,855,0.0,0.0
744,3550308,FIRMINÓPOLIS,35503080339.0,475.0,125,475,0.0,0.0
745,3550308,VISTA ALEGRE,35503080392.0,1923.0150146484375,537,1962,-38.9849853515625,-0.019870023114965597
746,3550308,ARACANGUIRA,35503080347.0,1278.3343505859375,342,1132,146.3343505859375,0.12927062772609318
747,3550308,TABOADO,35503080386.0,2700.48388671875,760,2801,-100.51611328125,-0.035885795530614065
748,3550308,CORUMBÉ,35503080692.0,1057.653076171875,454,1617,-559.346923828125,-0.34591646495245826
749,3550308,LEÔNIDAS MARMELO,35503080380.0,1190.4610595703125,400,1486,-295.5389404296875,-0.19888219409804003
750,3550308,JARDIM BRASÍLIA,35503080015.0,1385.0,390,1385,0.0,0.0
751,3550308,ALBACORA,35503081312.0,772.0,208,772,0.0,0.0
752,3550308,CAROMBÉ DO ALTO,35503081315.0,524.150146484375,75,302,222.150146484375,0.7355965115376656
753,3550308,JARDIM PARANÁ,35503081316.0,930.7374267578125,168,687,243.7374267578125,0.35478519178720885
754,3550308,BANANAL DIREITO,35503081317.0,2910.955322265625,759,2847,63.955322265625,0.022464110384834913
755,3550308,MANOEL AQUILINO DOS SANTOS I,35503080969.0,,72,278,,
756,3550308,MIGUEL ARCANJO,35503080971.0,263.38482666015625,68,242,21.38482666015625,0.08836705231469524
757,3550308,TIRO AO POMBO,35503080972.0,700.2012939453125,321,1231,-530.7987060546875,-0.4311930999631905
758,3550308,ALBACORÁ,35503080975.0,27.98612403869629,41,151,-123.01387596130371,-0.8146614302073093
759,3550308,TEREZA,35503080974.0,599.0,159,599,0.0,0.0
760,3550308,CARLOS FELBER,35503080989.0,340.0,195,760,-420.0,-0.5526315789473685
761,3550308,IBOTI,35503080683.0,968.6824340820312,284,1024,-55.31756591796875,-0.05402106046676636
762,3550308,INFERNINHO,35503080976.0,237.0,106,374,-137.0,-0.3663101604278075
763,3550308,JARDIM CARUMBÉ,35503080977.0,632.0,209,791,-159.0,-0.20101137800252844
764,3550308,PEDREIRA I,35503080979.0,2377.0,692,2377,0.0,0.0
765,3550308,QUADRA A,35503080980.0,562.0,157,562,0.0,0.0
766,3550308,JARDIM PAULISTANO,35503080981.0,831.0,218,831,0.0,0.0
767,3550308,CLARA NUNES,35503080982.0,381.0,108,381,0.0,0.0
768,3550308,VILA SOUZA,35503080983.0,,86,324,,
769,3550308,ALEGRIA,35503080985.0,172.477783203125,146,547,-374.522216796875,-0.6846841257712523
770,3550308,SÃO GERALDO JARDEL FILHO,35503080986.0,,40,153,,
771,3550308,GREGÓRIO POMAR,35503080987.0,,41,143,,
772,3550308,ODASSI NAZZALI,35503080020.0,1695.352783203125,517,1837,-141.647216796875,-0.07710790244794502
773,3550308,JARDIM PERI NOVO,35503080197.0,1262.089599609375,353,1277,-14.910400390625,-0.01167611620252545
774,3550308,CACHOEIRA DOS ANTUNES,35503080135.0,1643.9228515625,458,1756,-112.0771484375,-0.06382525537443053
775,3550308,SUCUPIRA I,35503080059.0,451.0,249,1005,-554.0,-0.5512437810945273
776,3550308,CONDESSA AMÁLIA MATARAZZO,35503080307.0,473.0,121,473,0.0,0.0
777,3550308,SÃO GERALDO,35503080215.0,1379.903076171875,327,1229,150.903076171875,0.12278525319111067
778,3550308,PAINEIRA,35503080272.0,803.0,227,803,0.0,0.0
779,3550308,CAMPO GUARANI,35503080770.0,1022.74267578125,377,1304,-281.25732421875,-0.21568813206959356
780,3550308,JARDIM PERI ALTO,35503080231.0,1378.244140625,446,1716,-337.755859375,-0.19682742387820512
781,3550308,MANOEL NOGUEIRA GAMA,35503080245.0,626.0,111,436,190.0,0.43577981651376146
782,3550308,SERRANA FLUMINENSE,35503080259.0,956.0,259,956,0.0,0.0
783,3550308,TRÊS FRONTEIRAS,35503080284.0,1054.0,237,877,177.0,0.20182440136830102
784,3550308,LETÍCIA LICI,35503080326.0,740.581298828125,265,955,-214.418701171875,-0.22452220017997382
785,3550308,COMUNIDADE DE SÃO JOSÉ,35503080317.0,1046.0,286,1046,0.0,0.0
786,3550308,FLAMENGO,35503080296.0,1781.214111328125,565,2167,-385.785888671875,-0.17802763667368482
787,3550308,DO SAPO,35503080837.0,,89,337,,
788,3550308,JARDIM PERI ALTO II,35503080767.0,1607.0,349,1432,175.0,0.12220670391061453
789,3550308,JARDIM PERI ALTO I,35503080766.0,651.9637451171875,184,836,-184.0362548828125,-0.22013906086460824
790,3550308,JARDIM PERI ALTO III,35503080768.0,527.0,132,527,0.0,0.0
791,3550308,TRÊS FRONTEIRAS I,35503080881.0,,156,566,,
792,3550308,LETÍCIA CINI I,35503080882.0,2242.0,619,2242,0.0,0.0
793,3550308,JARDIM PERI NOVO I,35503080883.0,,52,175,,
794,3550308,SEM DENOMINAÇÃO 03,35503080930.0,604.0,163,604,0.0,0.0
795,3550308,SEM DENOMINAÇÃO 04,35503080931.0,,59,222,,
796,3550308,COIMBRA,35503081169.0,263.0,77,263,0.0,0.0
797,3550308,CABUÇÚ,35503081318.0,,44,151,,
798,3550308,CABUÇU I,35503081170.0,390.0,106,401,-11.0,-0.02743142144638404
799,3550308,BURACO QUENTE,35503080201.0,585.0,151,578,7.0,0.012110726643598616
800,3550308,BURACO QUENTE I,35503080077.0,247.30653381347656,123,502,-254.69346618652344,-0.5073575023635924
801,3550308,MORRO DO PIOLHO,35503080010.0,507.0,136,507,0.0,0.0
802,3550308,BURACO FRIO,35503080324.0,577.14892578125,168,549,28.14892578125,0.05127308885473588
803,3550308,JURANDIR,35503080129.0,500.47564697265625,134,448,52.47564697265625,0.11713314056396484
804,3550308,PANTALEÃO,35503080152.0,,139,444,,
805,3550308,SANTA CATARINA II,35503080257.0,1156.3096923828125,286,1108,48.3096923828125,0.04360080539965027
806,3550308,DO ZOIÃO,35503080833.0,359.0,109,359,0.0,0.0
807,3550308,TIBIRIÇÁ,35503081123.0,175.0,47,175,0.0,0.0
808,3550308,CAMPO GRANDE,35503080158.0,1952.4593505859375,508,1904,48.4593505859375,0.02545133959345457
809,3550308,CAMPO GRANDE / RUA SANTANA,35503080851.0,856.0,230,856,0.0,0.0
810,3550308,JOÃO BATISTA DI VITORIANO,35503080850.0,,85,310,,
811,3550308,JARDIM CONSÓRCIO,35503080852.0,445.63250732421875,120,417,28.63250732421875,0.06866308710843826
812,3550308,AVENIDA MARGINAL,35503081278.0,68.97832489013672,42,154,-85.02167510986328,-0.5520887994146967
813,3550308,JARDIM PEDREIRA,35503081176.0,1254.2550048828125,120,441,813.2550048828125,1.8441156573306405
814,3550308,JARDIM CATANDUVA,35503080742.0,1148.8773193359375,442,1555,-406.1226806640625,-0.2611721419061495
815,3550308,PROFESSORA NINA STOCCO,35503080783.0,410.0,111,410,0.0,0.0
816,3550308,JARDIM MORRO ORIENTE,35503080584.0,1162.66796875,292,1092,70.66796875,0.0647142570970696
817,3550308,REGINA,35503080459.0,607.0,147,607,0.0,0.0
818,3550308,HELGA,35503080318.0,2145.63232421875,359,1364,781.63232421875,0.5730442259668255
819,3550308,JARDIM OLINDA I,35503080581.0,1033.92822265625,259,888,145.92822265625,0.1643335840723536
820,3550308,JARDIM OLINDA II,35503080582.0,2742.0,840,2863,-121.0,-0.04226336011177087
821,3550308,JARDIM EVANA,35503080587.0,1008.9795532226562,378,1382,-373.02044677734375,-0.26991349260299835
822,3550308,JARDIM UMUARAMA,35503080586.0,1532.0,423,1532,0.0,0.0
823,3550308,JARDIM ROSANA,35503081022.0,1099.1427001953125,395,1303,-203.8572998046875,-0.1564522638562452
824,3550308,LEÔNIDAS MOREIRA,35503080390.0,1208.0,350,1221,-13.0,-0.010647010647010647
825,3550308,JARDIM REBOUÇAS,35503080456.0,2015.057861328125,596,2144,-128.942138671875,-0.0601409228880014
826,3550308,PARQUE ARARIBA I,35503080732.0,960.921142578125,396,1371,-410.078857421875,-0.29910930519465717
827,3550308,ZACARIAS,35503080741.0,1001.0,297,1001,0.0,0.0
828,3550308,JARDIM OLINDA III,35503080585.0,,129,437,,
829,3550308,PARQUE ARARIBA II,35503080382.0,,69,237,,
830,3550308,JARDIM PIRACUANA,35503080580.0,,97,349,,
831,3550308,SANTA IFIGÊNIA,35503080583.0,1285.5703125,330,1194,91.5703125,0.0766920540201005
832,3550308,CAPELINHA,35503080260.0,2149.0,548,1893,256.0,0.1352350765979926
833,3550308,MONFORTE DE LEMOS,35503081319.0,1063.789306640625,384,1361,-297.210693359375,-0.21837670342349375
834,3550308,JARDIM LUZITÂNIA II,35503080594.0,153.30581665039062,107,547,-393.6941833496094,-0.7197334247707666
835,3550308,VILA MAIZA,35503080592.0,303.41070556640625,73,303,0.41070556640625,0.0013554639155321782
836,3550308,JARDIM REBOUÇAS II,35503080725.0,509.0000305175781,136,509,3.0517578125e-05,5.995594916502947e-08
837,3550308,ARARIBÁ,35503080446.0,879.0,254,879,0.0,0.0
838,3550308,GALPOZANI,35503080089.0,1370.8931884765625,366,1222,148.8931884765625,0.12184385309047668
839,3550308,JARDIM LUZITÂNIA I,35503080593.0,278.7164001464844,240,865,-586.2835998535156,-0.6777845085011741
840,3550308,MORRO DA LUA,35503081020.0,1393.0,390,1393,0.0,0.0
841,3550308,CARUZA,35503080524.0,1563.05810546875,337,1212,351.05810546875,0.2896519022019389
842,3550308,JARDIM MITSUTANI,35503080599.0,452.6571044921875,246,867,-414.3428955078125,-0.47790414706783446
843,3550308,JARDIM DAS PALMAS,35503080722.0,334.9999694824219,84,335,-3.0517578125e-05,-9.109724813432836e-08
844,3550308,MARIA SAMPAIO,35503080384.0,,118,435,,
845,3550308,NINA STOCCO,35503080876.0,93.0,25,93,0.0,0.0
846,3550308,SEM DENOMINAÇÃO 05,35503080932.0,298.0,92,298,0.0,0.0
847,3550308,OLARIA,35503081016.0,333.05029296875,241,894,-560.94970703125,-0.6274605224063199
848,3550308,SEM DENOMINAÇÃO 01,35503080877.0,436.0000305175781,121,436,3.0517578125e-05,6.999444524082569e-08
849,3550308,JARDIM FARIA LIMA,35503081009.0,226.0,64,226,0.0,0.0
850,3550308,JARDIM PARIS,35503081010.0,,45,157,,
851,3550308,MISSIONÁRIA,35503080596.0,2617.2978515625,644,2221,396.2978515625,0.1784321708971184
852,3550308,JARDIM ANA MARIA,35503081011.0,77.21892547607422,69,233,-155.78107452392578,-0.668588302677793
853,3550308,MANDIOCA III,35503081014.0,268.0,83,268,0.0,0.0
854,3550308,VALE DAS VIRTUDES,35503081015.0,,60,224,,
855,3550308,VILA NOVA,35503081322.0,456.0,125,456,0.0,0.0
856,3550308,RAUL DE LEONI RAMOS,35503081017.0,352.15301513671875,59,234,118.15301513671875,0.5049274151141827
857,3550308,NOVA SÃO ROQUE,35503081018.0,384.0,107,384,0.0,0.0
858,3550308,CONSTANTINO DE OLIVEIRA LEDO I,35503081019.0,192.18450927734375,91,293,-100.81549072265625,-0.34408017311486777
859,3550308,JANIÓPOLIS,35503080739.0,727.0,176,727,0.0,0.0
860,3550308,RUBENS FRAGA DE TOLEDO ARRUDA,35503080043.0,4205.42236328125,1129,4404,-198.57763671875,-0.04509028989980699
861,3550308,SEM DENOMINAÇÃO 06,35503080934.0,,118,429,,
862,3550308,PIRATININGA,35503080841.0,758.0,203,758,0.0,0.0
863,3550308,QUERALUZ,35503080842.0,585.8045043945312,149,555,30.80450439453125,0.05550361152167793
864,3550308,LUÍS OLIVIERI,35503080990.0,,87,282,,
865,3550308,VILA BUENOS AIRES,35503080991.0,488.0,134,488,0.0,0.0
866,3550308,GOITA,35503080992.0,371.38470458984375,74,266,105.38470458984375,0.3961830999618186
867,3550308,JAÚ,35503080993.0,,54,200,,
868,3550308,ITAOCA,35503080273.0,993.1113891601562,265,963,30.11138916015625,0.03126831688489746
869,3550308,GISMAR OU GILMAR,35503080590.0,630.0,205,630,0.0,0.0
870,3550308,JARDIM PIRACEMA DO PASTOR,35503080595.0,462.0,130,462,0.0,0.0
871,3550308,SABIM,35503080465.0,550.842041015625,119,416,134.842041015625,0.32413952167217547
872,3550308,COMENDADOR,35503080516.0,941.639404296875,191,720,221.639404296875,0.3078325059678819
873,3550308,HERCIÓPOLIS,35503080724.0,847.0,238,847,0.0,0.0
874,3550308,FRANCISCO DE ABREU,35503080520.0,1936.957275390625,484,1628,308.957275390625,0.1897771961858876
875,3550308,CLARICE,35503080366.0,673.0156860351562,216,763,-89.98431396484375,-0.11793488068786862
876,3550308,JARDIM SORAIA I,35503080600.0,302.3448791503906,172,594,-291.6551208496094,-0.4910018869522043
877,3550308,JARDIM COMERCIAL I,35503080418.0,1702.674072265625,461,1546,156.674072265625,0.10134157326366429
878,3550308,JARDIM COMERCIAL II,35503080422.0,3046.85498046875,751,2584,462.85498046875,0.17912344445385062
879,3550308,JARDIM ALVORADA,35503080601.0,1523.6669921875,529,1882,-358.3330078125,-0.1904001104210946
880,3550308,JARDIM ALVORADA II,35503080597.0,998.2449951171875,133,462,536.2449951171875,1.160703452634605
881,3550308,CAMPO DOS FERREIRAS I,35503081324.0,887.4395141601562,344,1262,-374.56048583984375,-0.2967991171472613
882,3550308,AURÉLIO,35503080285.0,655.0,183,655,0.0,0.0
883,3550308,VALKÍRIA III,35503080530.0,5732.560546875,1518,5358,374.560546875,0.06990678366461366
884,3550308,JARDIM WALQUIRIA I,35503081325.0,3850.076416015625,1031,3565,285.076416015625,0.07996533408572931
885,3550308,FRANISCO LACERDA E ALMEIDA,35503081326.0,701.0,204,701,0.0,0.0
886,3550308,PARQUE VERA CRUZ,35503080589.0,1115.5904541015625,418,1439,-323.4095458984375,-0.22474603606562718
887,3550308,VERA CRUZ I,35503080468.0,986.0,275,986,0.0,0.0
888,3550308,VERA CRUZ II,35503080471.0,923.0000610351562,262,923,6.103515625e-05,6.612692984832069e-08
889,3550308,VAZ DE LIMA,35503080336.0,1284.0098876953125,401,1415,-130.9901123046875,-0.09257251752981449
890,3550308,JARDIM COMERCIAL III,35503080532.0,3078.100341796875,871,3092,-13.899658203125,-0.00449536164396022
891,3550308,JARDIM MAGDALENA,35503080430.0,3861.0,1023,3517,344.0,0.09781063406312197
892,3550308,JOIM MARCIANO,35503080352.0,1661.0,488,1661,0.0,0.0
893,3550308,JARDIM PIRAJUSSARA,35503080598.0,556.0,146,556,0.0,0.0
894,3550308,JARDIM FERRAZ,35503080591.0,725.157958984375,255,970,-244.842041015625,-0.2524144752738402
895,3550308,CAMPO DE FORA II,35503080579.0,1533.67578125,454,1748,-214.32421875,-0.12261110912471396
896,3550308,CAMPO DE FORA IV,35503080544.0,1143.9124755859375,374,1413,-269.0875244140625,-0.19043703072474347
897,3550308,JARDIM SÃO BENTO I,35503080477.0,3863.53857421875,1017,3620,243.53857421875,0.0672758492316989
898,3550308,SANTA EMÍLIA,35503080603.0,783.6953735351562,312,1160,-376.30462646484375,-0.3244005400558998
899,3550308,JARDIM DAS ROSAS II,35503080426.0,1147.0,240,913,234.0,0.25629791894852133
900,3550308,JARDIM DAS ROSAS,35503080372.0,692.36669921875,221,807,-114.63330078125,-0.14204869985285007
901,3550308,JARDIM MACEDÔNIA,35503080406.0,867.091796875,167,630,237.091796875,0.376336185515873
902,3550308,GIRASSÓIS,35503080786.0,426.0,129,426,0.0,0.0
903,3550308,DIVISA DO JARDIM MACEDÔNIA,35503080517.0,1164.522216796875,344,1266,-101.477783203125,-0.08015622685870853
904,3550308,NUNO ROLANDO,35503080442.0,1299.82373046875,449,1578,-278.17626953125,-0.17628407448114702
905,3550308,JARDIM ANGELA,35503080495.0,1919.937744140625,736,2615,-695.062255859375,-0.26579818579708414
906,3550308,JARDIM ANA,35503080605.0,99.18965911865234,100,363,-263.81034088134766,-0.7267502503618393
907,3550308,NOVA FLORESTA,35503081327.0,760.0,215,760,0.0,0.0
908,3550308,CIDADE JÚLIA GUAICURI II,35503080904.0,933.0,425,1426,-493.0,-0.34572230014025246
909,3550308,VALKÍRIA II,35503080308.0,1023.7654418945312,311,1064,-40.23455810546875,-0.037814434309651083
910,3550308,JARDIM GERMÂNIA - JARDIM CAMPO DE FORA,35503081328.0,,51,186,,
911,3550308,PARQUE SANTO DIAS,35503081023.0,,80,299,,
912,3550308,SAMUEL COOPER / JARDIM BOA ESPERANÇA,35503081024.0,297.0,96,297,0.0,0.0
913,3550308,LOUIS CARAVAQUE,35503081025.0,,140,475,,
914,3550308,ALFREDO OMETECIDIO,35503081027.0,,51,194,,
915,3550308,PARQUE FERNANDA II,35503081028.0,152.13894653320312,110,383,-230.86105346679688,-0.602770374586937
916,3550308,BASÍLIO TELES,35503081029.0,,109,420,,
917,3550308,JARDIM SORAIA II,35503081030.0,199.0,55,199,0.0,0.0
918,3550308,PARQUE FERNANDA I,35503081031.0,,85,287,,
919,3550308,JARDIM SÃO BENTO NOVO,35503081329.0,332.9999694824219,95,333,-3.0517578125e-05,-9.164437875375375e-08
920,3550308,PARANAPANEMA I,35503081032.0,487.93121337890625,193,631,-143.06878662109375,-0.22673341778303288
921,3550308,VANGUARDA,35503081035.0,306.14019775390625,184,634,-327.85980224609375,-0.5171290256247536
922,3550308,DANIEL GRAN,35503081036.0,458.0,139,458,0.0,0.0
923,3550308,PARQUE DO ENGENHO,35503081038.0,193.0,66,193,0.0,0.0
924,3550308,SEBASTIÃO ADVINCOLA CUNHA,35503081039.0,289.0,49,185,104.0,0.5621621621621622
925,3550308,CAMPO DE FORA III,35503080216.0,,15,64,,
926,3550308,VALE DAS VIRTUDES III,35503081041.0,,142,521,,
927,3550308,JOANIZA I,35503080526.0,1062.0,274,1062,0.0,0.0
928,3550308,VILA JOANIZA II,35503080536.0,1350.0,123,452,898.0,1.9867256637168142
929,3550308,AMERICANÓPOLIS,35503080588.0,610.0,160,610,0.0,0.0
930,3550308,VILA JOANIZA,35503080178.0,756.1294555664062,301,1042,-285.87054443359375,-0.27434793131822816
931,3550308,MARARI,35503080743.0,350.6341857910156,108,309,41.634185791015625,0.13473846534309264
932,3550308,CAIXA D'ÁGUA,35503080820.0,571.527099609375,81,314,257.527099609375,0.8201499987559714
933,3550308,FUTI MATAR,35503080860.0,750.9134521484375,304,992,-241.0865478515625,-0.24303079420520413
934,3550308,SÃO CARLOS,35503080535.0,4793.1005859375,1290,4602,191.1005859375,0.0415255510511734
935,3550308,BURACO DO SAPO,35503080527.0,1014.6934814453125,201,767,247.6934814453125,0.3229380462129237
936,3550308,SÃO CARLOS II,35503080232.0,2535.2216796875,747,2712,-176.7783203125,-0.06518374642791298
937,3550308,ITAPURÁ II,35503080545.0,770.2572021484375,215,845,-74.7427978515625,-0.0884530152089497
938,3550308,JARDIM ITAPURÁ II,35503080355.0,2422.1494140625,518,2040,382.1494140625,0.1873281441482843
939,3550308,JARDIM ITAPURÁ III,35503080546.0,1319.0,360,1319,0.0,0.0
940,3550308,UBERABA,35503080538.0,,213,752,,
941,3550308,JARDIM ORLI,35503080745.0,2077.0,784,2706,-629.0,-0.23244641537324465
942,3550308,SÃO JOÃO DA BOA VISTA,35503080525.0,1170.0,332,1170,0.0,0.0
943,3550308,SELMA II,35503080503.0,2652.501708984375,747,2816,-163.498291015625,-0.05806047266179865
944,3550308,JARDIM SÃO JORGE,35503080534.0,1919.063232421875,425,1560,359.063232421875,0.23016873873197116
945,3550308,APARECIDA,35503080537.0,2322.0,491,1781,541.0,0.30376193149915776
946,3550308,SANTO AFONSO I,35503080511.0,2337.0,674,2337,0.0,0.0
947,3550308,BRÁS DE ABREU,35503080528.0,2385.1201171875,664,2435,-49.8798828125,-0.020484551463039014
948,3550308,SANTO AFONSO II,35503080509.0,1143.5625,247,871,272.5625,0.31293053960964407
949,3550308,CANTO DA NOITE,35503081330.0,294.5683898925781,200,593,-298.4316101074219,-0.5032573526263439
950,3550308,ESTRELA SOLITÁRIA III,35503080529.0,1374.9619140625,433,1521,-146.0380859375,-0.09601452066896779
951,3550308,ESTRELA SOLITÁRIA,35503080541.0,4165.431640625,1138,3867,298.431640625,0.07717394378717352
952,3550308,GUACURI I,35503080327.0,2327.0,666,2327,0.0,0.0
953,3550308,VILA INGLESA,35503080136.0,690.0,299,1028,-338.0,-0.32879377431906615
954,3550308,PAPA GREGÓRIO MAGNO,35503080819.0,817.0,317,1083,-266.0,-0.24561403508771928
955,3550308,CORÉIA,35503080113.0,1444.228759765625,361,1326,118.228759765625,0.08916196060756033
956,3550308,FULVARO,35503080371.0,514.0,124,514,0.0,0.0
957,3550308,LIGHT OU VILA CLARA OU VILA UNIÃO,35503080395.0,382.838134765625,60,204,178.838134765625,0.8766575233609069
958,3550308,DIVISA,35503080754.0,302.5198059082031,276,950,-647.4801940917969,-0.6815580990439967
959,3550308,SEBASTIÃO AFONSO,35503080413.0,1010.0,247,1010,0.0,0.0
960,3550308,FRANCISCO ALVARENGA,35503080758.0,675.0,198,675,0.0,0.0
961,3550308,CIDADE JÚLIA,35503080817.0,9749.0,2575,9168,581.0,0.06337260034904015
962,3550308,CIRENAICA OU M. LUÍZA DO ESPÍRITO SANTO,35503080445.0,,191,647,,
963,3550308,ANTONIO LOTI,35503080863.0,,219,840,,
964,3550308,SELMA,35503080902.0,683.0,196,683,0.0,0.0
965,3550308,JARDIM ZAIRA,35503081251.0,383.8883056640625,96,309,74.8883056640625,0.24235697625910194
966,3550308,SANTA ROSA,35503081283.0,,86,309,,
967,3550308,AMERICANÓPOLIS II,35503081284.0,207.0,55,207,0.0,0.0
968,3550308,GUANABARA,35503081285.0,394.0,106,394,0.0,0.0
969,3550308,JARDIM MARTINI,35503081286.0,564.0,165,564,0.0,0.0
970,3550308,VILA DAS PRATAS,35503081287.0,1105.0,309,1105,0.0,0.0
971,3550308,ABACATEIRO,35503081288.0,362.0,92,362,0.0,0.0
972,3550308,JARDIM MIRIAN,35503081290.0,295.03814697265625,40,149,146.03814697265625,0.9801217917627936
973,3550308,JARDIM LUSO,35503081291.0,337.217529296875,288,943,-605.782470703125,-0.6423992266204931
974,3550308,RIO BONITO,35503080007.0,1244.0,354,1244,0.0,0.0
975,3550308,SATÉLITE,35503080455.0,1621.0,436,1621,0.0,0.0
976,3550308,SOROCABANA,35503080428.0,558.9122314453125,245,915,-356.0877685546875,-0.3891669601690574
977,3550308,JARDIM SÃO JUDAS,35503080715.0,527.8549194335938,162,581,-53.14508056640625,-0.0914717393569815
978,3550308,JARDIM RUBI,35503080504.0,1765.14990234375,461,1659,106.14990234375,0.06398426904385172
979,3550308,JARDIM PRESIDENTE,35503080349.0,2437.0,641,2431,6.0,0.0024681201151789387
980,3550308,IPORANGA,35503080713.0,680.0,200,680,0.0,0.0
